ItemName,Region,BaseRegion,AveragePrice,BaseAveragePrice,Difference,ProfitMargin,Volume,BaseVolume,PotentialDailyProfit
Gist A-Type X-Large Shield Booster,Metropolis,Jita,"500,000,000.00","200,965,800.00","299,034,200.00",59.81,1.00,3.00,"299,034,200.00"
Pith A-Type Shield Boost Amplifier,Metropolis,Jita,"10,000.01","298,610,000.00","298,600,000.00",100.00,1.00,11.00,"298,600,000.00"
10000MN Afterburner II,Metropolis,Jita,"496,000,000.00","197,990,000.00","298,010,000.00",60.08,1.00,27.00,"298,010,000.00"
Khanid Navy Armor Kinetic Hardener,Metropolis,Jita,"850,000.00","298,000,000.00","297,150,000.00",99.71,1.00,3.00,"297,150,000.00"
Domination Control Tower Small,Metropolis,Jita,"205,000,000.00","500,000,000.00","295,000,000.00",59.00,1.00,1.00,"295,000,000.00"
Vindicator Sarpati's Revenge - Virge SKIN (Permanent),Metropolis,Jita,"695,000,000.00","400,000,000.00","295,000,000.00",42.45,1.00,1.00,"295,000,000.00"
Mid-grade Asklepian Beta,Metropolis,Jita,"190,000,000.00","48,104,310.00","141,895,700.00",74.68,2.00,20.00,"283,791,400.00"
Corpum A-Type Energized Adaptive Nano Membrane,Metropolis,Jita,"1,000,000,000.00","1,281,045,000.00","281,045,100.00",21.94,1.00,17.00,"281,045,100.00"
Unstable Large Shield Booster Mutaplasmid,Metropolis,Jita,"300,000,000.00","19,567,360.00","280,432,600.00",93.48,1.00,17.00,"280,432,600.00"
Gist X-Type Large Shield Booster,Metropolis,Jita,"206,116,700.00","299,237,600.00","93,120,900.00",31.12,3.00,55.00,"279,362,700.00"
Naga Ghostbird SKIN (Permanent),Metropolis,Jita,1.00,"278,900,000.00","278,900,000.00",100.00,1.00,1.00,"278,900,000.00"
Standup Guided Bomb Launcher II,Metropolis,Jita,"625,000,000.00","346,997,000.00","278,003,000.00",44.48,1.00,2.00,"278,003,000.00"
Caldari Navy Heavy Assault Missile Launcher,Metropolis,Jita,"131,333,300.00","85,050,000.00","46,283,340.00",35.24,6.00,16.00,"277,700,000.00"
General Storage,Metropolis,Jita,"6,600,000.00","99,000,000.00","92,400,000.00",93.33,3.00,1.00,"277,200,000.00"
Republic Fleet Large Proton Smartbomb,Metropolis,Jita,"149,790,000.00","94,666,660.00","55,123,340.00",36.80,5.00,6.00,"275,616,700.00"
Dread Guristas Control Tower,Metropolis,Jita,"400,000,000.00","674,900,000.00","274,900,000.00",40.73,1.00,1.00,"274,900,000.00"
1400mm 'Jolt' Artillery I,Metropolis,Jita,"1,000,000.00","68,999,970.00","67,999,970.00",98.55,4.00,1.00,"271,999,900.00"
ORE Deep Core Mining Laser,Metropolis,Jita,"360,000,000.00","90,001,810.00","269,998,200.00",75.00,1.00,1.00,"269,998,200.00"
Large Degenerative Concussion Bomb I,Metropolis,Jita,"175,000,000.00","40,004,410.00","134,995,600.00",77.14,2.00,1.00,"269,991,200.00"
Pyerite,Metropolis,Jita,3.10,3.93,0.83,21.12,"322,985,479.00","2,359,684,556.00","268,078,000.00"
Hulk Blood Raider Industrial Livery SKIN (Permanent),Metropolis,Jita,"400,000,000.00","132,000,000.00","268,000,000.00",67.00,1.00,1.00,"268,000,000.00"
Cynabal Eros Blossom SKIN (Permanent),Metropolis,Jita,"850,000,000.00","1,116,835,000.00","266,834,600.00",23.89,1.00,1.00,"266,834,600.00"
Nidhoggur Spirit SKIN (Permanent),Metropolis,Jita,"300,000.00","88,900,000.00","88,600,000.00",99.66,3.00,1.00,"265,800,000.00"
Federation Navy Tracking Computer,Metropolis,Jita,"379,000,000.00","247,665,700.00","131,334,300.00",34.65,2.00,27.00,"262,668,700.00"
Capital Ionic Field Projector II,Metropolis,Jita,"70,000,000.00","200,000,000.00","130,000,000.00",65.00,2.00,1.00,"260,000,000.00"
Orca Blueprint,Metropolis,Jita,"1,199,900,000.00","940,000,000.00","259,900,000.00",21.66,1.00,1.00,"259,900,000.00"
Capital Azeotropic Restrained Shield Extender,Metropolis,Jita,"148,900,000.00","19,263,950.00","129,636,000.00",87.06,2.00,33.00,"259,272,100.00"
Capital Remote Capacitor Transmitter II,Metropolis,Jita,"300,000,000.00","41,994,000.00","258,006,000.00",86.00,1.00,1.00,"258,006,000.00"
Dark Blood Tachyon Beam Laser,Metropolis,Jita,"80,000,000.00","15,600,000.00","64,400,000.00",80.50,4.00,5.00,"257,600,000.00"
Capital Transverse Bulkhead I,Metropolis,Jita,"152,984,000.00","67,200,000.00","85,784,000.00",56.07,3.00,20.00,"257,352,000.00"
Gila Ace of Podhunters SKIN (Permanent),Metropolis,Jita,"950,000,000.00","1,207,000,000.00","256,999,900.00",21.29,1.00,1.00,"256,999,900.00"
Federation Navy Command Mindlink,Metropolis,Jita,"588,530,000.00","333,375,000.00","255,155,000.00",43.35,1.00,2.00,"255,155,000.00"
Numon Family Heirloom,Metropolis,Jita,"449,798,000.00","195,250,100.00","254,547,900.00",56.59,1.00,4.00,"254,547,900.00"
Strong Frentix Booster,Metropolis,Jita,"25,450,000.00","38,000,000.00","12,550,000.00",33.03,20.00,9.00,"250,999,900.00"
High-grade Talon Omega,Metropolis,Jita,"385,000.10","249,898,000.00","249,513,000.00",99.85,1.00,1.00,"249,513,000.00"
High-grade Asklepian Beta,Metropolis,Jita,"399,990,900.00","151,071,600.00","248,919,300.00",62.23,1.00,10.00,"248,919,300.00"
Imperial Navy General Insignia II,Metropolis,Jita,"2,300,301.00","3,550,019.00","1,249,718.00",35.20,199.00,"2,895.00","248,693,900.00"
Women's 'Eternity' Suit Top (Black/Red),Metropolis,Jita,"150,000,000.00","398,000,000.00","248,000,000.00",62.31,1.00,1.00,"248,000,000.00"
Scorpion Navy Issue,Metropolis,Jita,"768,000,000.00","520,004,500.00","247,995,500.00",32.29,1.00,9.00,"247,995,500.00"
High-grade Crystal Epsilon,Metropolis,Jita,"727,999,900.00","482,781,800.00","245,218,000.00",33.68,1.00,33.00,"245,218,000.00"
Zainou 'Deadeye' Rapid Launch RL-1006,Metropolis,Jita,"1,001,001,000.00","757,000,000.00","244,001,000.00",24.38,1.00,3.00,"244,001,000.00"
Syndicate Damage Control,Metropolis,Jita,"498,000,000.00","254,097,600.00","243,902,400.00",48.98,1.00,90.00,"243,902,400.00"
Retriever Blueprint,Metropolis,Jita,"2,099,900,000.00","1,858,900,000.00","241,000,400.00",11.48,1.00,3.00,"241,000,400.00"
Procurer Blueprint,Metropolis,Jita,"1,799,900,000.00","1,559,900,000.00","240,000,400.00",13.33,1.00,3.00,"240,000,400.00"
Centus C-Type Armor Explosive Hardener,Metropolis,Jita,"35,000,000.00","115,000,000.00","80,000,000.00",69.57,3.00,1.00,"240,000,000.00"
Dread Guristas Antimatter Charge S,Metropolis,Jita,"185,960.10","24,500.05","161,460.10",86.83,"1,480.00","2,000.00","238,960,900.00"
Obelisk,Metropolis,Jita,"600,000,000.00","838,486,700.00","238,486,700.00",28.44,1.00,12.00,"238,486,700.00"
Standup Einherji I,Metropolis,Jita,"21,893,490.00","3,652,535.00","18,240,960.00",83.32,13.00,79.00,"237,132,500.00"
Gist A-Type 500MN Microwarpdrive,Metropolis,Jita,"350,000,000.00","113,420,000.00","236,580,000.00",67.59,1.00,6.00,"236,580,000.00"
Catalyst Silo,Metropolis,Jita,"11,000.00","59,000,000.00","58,989,000.00",99.98,4.00,3.00,"235,956,000.00"
Covetor Blueprint,Metropolis,Jita,"2,399,900,000.00","2,164,900,000.00","235,000,300.00",9.79,1.00,1.00,"235,000,300.00"
Capital Projectile Burst Aerator II,Metropolis,Jita,"83,500,000.00","200,000,000.00","116,500,000.00",58.25,2.00,1.00,"233,000,000.00"
Dread Guristas Cruise Missile Launcher,Metropolis,Jita,"96,799,990.00","50,385,310.00","46,414,680.00",47.95,5.00,36.00,"232,073,400.00"
CreoDron 'Yellowjacket' Drone Tuner D5-10T,Metropolis,Jita,"1,200,000,000.00","1,431,633,000.00","231,633,300.00",16.18,1.00,3.00,"231,633,300.00"
Pilot's Body Resculpt Certificate,Metropolis,Jita,"498,950,000.00","614,564,000.00","115,614,000.00",18.81,2.00,4.00,"231,228,000.00"
Tengu Nightfire SKIN (Permanent),Metropolis,Jita,1.00,"230,872,400.00","230,872,400.00",100.00,1.00,8.00,"230,872,400.00"
Onyx,Metropolis,Jita,"434,500,000.00","319,104,300.00","115,395,700.00",26.56,2.00,10.00,"230,791,500.00"
Thukker Medium Shield Extender,Metropolis,Jita,"69,900,000.00","115,666,700.00","45,766,660.00",39.57,5.00,3.00,"228,833,300.00"
Noctis Lodestrike SKIN (Permanent),Metropolis,Jita,"300,000,000.00","71,916,750.00","228,083,200.00",76.03,1.00,6.00,"228,083,200.00"
Industrial Core II,Metropolis,Jita,"294,999,800.00","67,027,400.00","227,972,400.00",77.28,1.00,41.00,"227,972,400.00"
Limited Precise Ion Siege Blaster Blueprint,Metropolis,Jita,"72,280,000.00","300,000,000.00","227,720,000.00",75.91,1.00,1.00,"227,720,000.00"
Sentient Damage Control,Metropolis,Jita,"494,000,000.00","267,006,700.00","226,993,300.00",45.95,1.00,39.00,"226,993,300.00"
Federation Navy Large Plasma Smartbomb,Metropolis,Jita,"295,000,000.00","69,637,240.00","225,362,800.00",76.39,1.00,2.00,"225,362,800.00"
Bowhead Blood Raider Industrial Livery SKIN (Permanent),Metropolis,Jita,"285,000,000.00","59,701,000.00","225,299,000.00",79.05,1.00,1.00,"225,299,000.00"
Nano-Factory,Metropolis,Jita,"831,000.60","1,130,001.00","299,000.40",26.46,753.00,"11,653.00","225,147,300.00"
Strong Frentix Booster Reaction Formula,Metropolis,Jita,"100,000,000.00","325,000,000.00","225,000,000.00",69.23,1.00,1.00,"225,000,000.00"
Women's Republic Fleet Ordnance Jacket,Metropolis,Jita,"500,000,000.00","275,000,000.00","225,000,000.00",45.00,1.00,2.00,"225,000,000.00"
Large Hybrid Burst Aerator II,Metropolis,Jita,"34,999,960.00","10,000,000.00","24,999,960.00",71.43,9.00,11.00,"224,999,600.00"
High-grade Ascendancy Omega,Metropolis,Jita,"5,700,000,000.00","5,924,380,000.00","224,379,400.00",3.79,1.00,2.00,"224,379,400.00"
Typhoon Krusual SKIN (Permanent),Metropolis,Jita,"250,000,000.00","26,542,900.00","223,457,100.00",89.38,1.00,7.00,"223,457,100.00"
50000MN Y-T8 Compact Microwarpdrive,Metropolis,Jita,"349,990,000.00","126,666,700.00","223,323,400.00",63.81,1.00,9.00,"223,323,400.00"
Low-grade Harvest Alpha,Metropolis,Jita,"265,000,000.00","41,799,010.00","223,201,000.00",84.23,1.00,1.00,"223,201,000.00"
Standup Point Defense Battery I,Metropolis,Jita,"200,000,000.00","88,440,000.00","111,560,000.00",55.78,2.00,5.00,"223,120,000.00"
Vindicator Sarpati's Revenge - Igil SKIN (Permanent),Metropolis,Jita,"300,000,000.00","77,544,600.00","222,455,400.00",74.15,1.00,6.00,"222,455,400.00"
Panther,Metropolis,Jita,"1,232,000,000.00","1,011,175,000.00","220,825,500.00",17.92,1.00,9.00,"220,825,500.00"
Corpii A-Type Small Energy Neutralizer,Metropolis,Jita,"113,000,000.00","39,454,460.00","73,545,540.00",65.08,3.00,54.00,"220,636,600.00"
High-grade Snake Delta,Metropolis,Jita,"429,149,300.00","355,781,900.00","73,367,420.00",17.10,3.00,6.00,"220,102,300.00"
Naglfar Blueprint,Metropolis,Jita,"1,850,000,000.00","2,070,000,000.00","220,000,000.00",10.63,1.00,1.00,"220,000,000.00"
Lif,Metropolis,Jita,"850,000,000.00","1,070,000,000.00","220,000,000.00",20.56,1.00,1.00,"220,000,000.00"
Scarab I Blueprint,Metropolis,Jita,"300,000,000.00","80,000,000.00","220,000,000.00",73.33,1.00,1.00,"220,000,000.00"
Ammatar Navy Fleet Commander Insignia,Metropolis,Jita,"2,000,000.00","750,012.00","1,249,988.00",62.50,176.00,5.00,"219,997,900.00"
Standup M-Set Enhanced Targeting System I,Metropolis,Jita,"566,000,000.00","347,340,700.00","218,659,300.00",38.63,1.00,2.00,"218,659,300.00"
Glacial Mass,Metropolis,Jita,"185,000.60","101,630.80","83,369.82",45.06,"2,609.00",91.00,"217,511,900.00"
Enduring Conductors,Metropolis,Jita,"6,399.99","1,002,755.00","996,355.00",99.36,218.00,"4,193.00","217,205,400.00"
Tritanium,Metropolis,Jita,3.55,4.57,1.02,22.32,"211,886,915.00","11,759,296,623.00","216,124,700.00"
Imperial Navy Tachyon Beam Laser,Metropolis,Jita,"128,000,000.00","20,000,000.00","108,000,000.00",84.38,2.00,2.00,"216,000,000.00"
'Subverted' JVN-UC49 Blueprint Crate,Metropolis,Jita,"550,000.00","215,900,000.00","215,350,000.00",99.75,1.00,1.00,"215,350,000.00"
Capital Power Generator Blueprint,Metropolis,Jita,"1,360,063,000.00","1,575,000,000.00","214,936,700.00",13.65,1.00,2.00,"214,936,700.00"
Hurricane Operation Permafrost SKIN (Permanent),Metropolis,Jita,"333,333,300.00","119,400,300.00","213,933,000.00",64.18,1.00,3.00,"213,933,000.00"
Gist B-Type 500MN Microwarpdrive,Metropolis,Jita,"300,000,000.00","86,191,280.00","213,808,700.00",71.27,1.00,6.00,"213,808,700.00"
Large Drone Scope Chip II,Metropolis,Jita,"143,000,000.00","71,997,990.00","71,002,010.00",49.65,3.00,2.00,"213,006,000.00"
Hulk Lodestrike SKIN (Permanent),Metropolis,Jita,"260,000,000.00","47,783,340.00","212,216,700.00",81.62,1.00,6.00,"212,216,700.00"
Capital Energy Neutralizer II,Metropolis,Jita,"318,111,100.00","107,033,900.00","211,077,200.00",66.35,1.00,3.00,"211,077,200.00"
Republic Fleet Command Mindlink,Metropolis,Jita,"510,000,000.00","299,500,000.00","210,500,000.00",41.27,1.00,6.00,"210,500,000.00"
Women's CONCORD Test Pilot T-Shirt,Metropolis,Jita,"490,000,000.00","700,000,000.00","210,000,000.00",30.00,1.00,1.00,"210,000,000.00"
Minmatar Phenomena Generator Blueprint,Metropolis,Jita,"300,000,000.00","510,000,000.00","210,000,000.00",41.18,1.00,1.00,"210,000,000.00"
Capital Armor Repairer II,Metropolis,Jita,"588,100,000.00","379,000,000.00","209,100,000.00",35.56,1.00,5.00,"209,100,000.00"
'Anguis' Ice Harvester Upgrade,Metropolis,Jita,"277,000,000.00","172,500,000.00","104,500,000.00",37.73,2.00,2.00,"209,000,000.00"
Inherent Implants 'Yeti' Ice Harvesting IH-1005,Metropolis,Jita,"92,000,000.00","144,111,700.00","52,111,660.00",36.16,4.00,10.00,"208,446,700.00"
'Motte' Capacitor Power Relay I,Metropolis,Jita,"146,000,000.00","41,900,000.00","104,100,000.00",71.30,2.00,3.00,"208,200,000.00"
Astrahus,Metropolis,Jita,"997,780,000.00","789,944,900.00","207,835,100.00",20.83,1.00,27.00,"207,835,100.00"
Corelum A-Type 10MN Afterburner,Metropolis,Jita,"657,000,000.00","449,990,000.00","207,010,000.00",31.51,1.00,1.00,"207,010,000.00"
Corpus A-Type Large Armor Repairer,Metropolis,Jita,"400,000,000.00","195,003,000.00","204,997,000.00",51.25,1.00,2.00,"204,997,000.00"
High-grade Talisman Epsilon,Metropolis,Jita,"300,000,000.00","95,234,190.00","204,765,800.00",68.26,1.00,4.00,"204,765,800.00"
Capital Core Defense Capacitor Safeguard II,Metropolis,Jita,"101,666,700.00","33,511,710.00","68,154,950.00",67.04,3.00,28.00,"204,464,900.00"
Large Low Friction Nozzle Joints II,Metropolis,Jita,"99,996,000.00","32,115,380.00","67,880,620.00",67.88,3.00,11.00,"203,641,900.00"
10000MN Monopropellant Enduring Afterburner,Metropolis,Jita,"279,000,000.00","76,999,990.00","202,000,000.00",72.40,1.00,10.00,"202,000,000.00"
Mid-grade Crystal Omega,Metropolis,Jita,"514,000,000.00","313,754,300.00","200,245,700.00",38.96,1.00,37.00,"200,245,700.00"
Standup M-Set Composite Reactor Time Efficiency I,Metropolis,Jita,"900,000,000.00","699,950,000.00","200,050,000.00",22.23,1.00,1.00,"200,050,000.00"
Drake Blueprint,Metropolis,Jita,"780,000,000.00","580,000,000.00","200,000,000.00",25.64,1.00,2.00,"200,000,000.00"
Apostle,Metropolis,Jita,"1,220,000,000.00","1,020,000,000.00","200,000,000.00",16.39,1.00,1.00,"200,000,000.00"
Minokawa,Metropolis,Jita,"900,000,000.00","1,100,000,000.00","200,000,000.00",18.18,1.00,1.00,"200,000,000.00"
‘Geiravor’ Explosive Lance Blueprint,Metropolis,Jita,"300,000,000.00","500,000,000.00","200,000,000.00",40.00,1.00,1.00,"200,000,000.00"
‘Jormungandr’ Explosive Reaper Blueprint,Metropolis,Jita,"300,000,000.00","500,000,000.00","200,000,000.00",40.00,1.00,1.00,"200,000,000.00"
Republic Justice Department Gold Reward,Metropolis,Jita,"300,000,000.00","500,000,000.00","200,000,000.00",40.00,1.00,1.00,"200,000,000.00"
Zealot Cordite Blossom SKIN (Permanent),Metropolis,Jita,"100,000,000.00","300,000,000.00","200,000,000.00",66.67,1.00,1.00,"200,000,000.00"
Minmatar 10M Bounty Reimbursement Tag,Metropolis,Jita,"10,000,000.00","8,000,002.00","1,999,999.00",20.00,100.00,3.00,"199,999,900.00"
Apostle Purity of the Throne SKIN (Permanent),Metropolis,Jita,"50,000,000.00","249,990,000.00","199,990,000.00",80.00,1.00,1.00,"199,990,000.00"
Skiff Blood Raider Industrial Livery SKIN (Permanent),Metropolis,Jita,"250,000,000.00","50,600,000.00","199,400,000.00",79.76,1.00,1.00,"199,400,000.00"
"Cerberus ""Blaze"" Squadron SKIN (Permanent)",Metropolis,Jita,"251,000,000.00","449,000,000.00","198,000,000.00",44.10,1.00,1.00,"198,000,000.00"
Women's 'Quafe' T-shirt YC 114,Metropolis,Jita,"200,000,000.00","101,010,100.00","98,989,900.00",49.49,2.00,1.00,"197,979,800.00"
Standup Weapon Disruptor I,Metropolis,Jita,"58,000,000.00","8,540,400.00","49,459,600.00",85.28,4.00,7.00,"197,838,400.00"
Gist C-Type 500MN Microwarpdrive,Metropolis,Jita,"275,000,000.00","79,997,460.00","195,002,500.00",70.91,1.00,8.00,"195,002,500.00"
Strong Sooth Sayer Booster,Metropolis,Jita,"30,000,000.00","17,056,630.00","12,943,370.00",43.14,15.00,26.00,"194,150,500.00"
Standup M-Set Energy Neutralizer Projection I,Metropolis,Jita,"400,000,000.00","206,000,700.00","193,999,300.00",48.50,1.00,1.00,"193,999,300.00"
Raitaru,Metropolis,Jita,"531,450,000.00","483,077,600.00","48,372,350.00",9.10,4.00,30.00,"193,489,400.00"
Supratidal Entropic Disintegrator II,Metropolis,Jita,"200,000,000.00","103,381,500.00","96,618,540.00",48.31,2.00,47.00,"193,237,100.00"
Vexor Navy Issue Empyrean Dragons SKIN (Permanent),Metropolis,Jita,"45,000,000.00","238,000,000.00","193,000,000.00",81.09,1.00,1.00,"193,000,000.00"
Core X-Type 100MN Afterburner,Metropolis,Jita,"500,000,000.00","307,645,000.00","192,355,000.00",38.47,1.00,20.00,"192,355,000.00"
Standup Cap Battery II,Metropolis,Jita,"209,000,000.00","112,969,900.00","96,030,060.00",45.95,2.00,3.00,"192,060,100.00"
High-grade Talisman Omega,Metropolis,Jita,"450,000,000.00","258,117,300.00","191,882,700.00",42.64,1.00,2.00,"191,882,700.00"
Bowhead Blueprint,Metropolis,Jita,"1,999,900,000.00","1,808,170,000.00","191,730,300.00",9.59,1.00,2.00,"191,730,300.00"
Imperial Navy Heavy Energy Neutralizer,Metropolis,Jita,"21,500,000.00","85,348,990.00","63,848,990.00",74.81,3.00,9.00,"191,547,000.00"
Women's 'Rocket' Dress (glossy black),Metropolis,Jita,"30,000,000.00","220,997,000.00","190,997,000.00",86.43,1.00,2.00,"190,997,000.00"
Gila Glacial Drift SKIN (Permanent),Metropolis,Jita,"329,000,000.00","138,565,100.00","190,434,900.00",57.88,1.00,3.00,"190,434,900.00"
Gistum B-Type Adaptive Invulnerability Field,Metropolis,Jita,"270,006,700.00","459,937,700.00","189,931,000.00",41.29,1.00,8.00,"189,931,000.00"
Ark,Metropolis,Jita,"8,900,000,000.00","8,712,181,000.00","187,819,000.00",2.11,1.00,8.00,"187,819,000.00"
Standup M-Set Ice Grading Processor I,Metropolis,Jita,"900,000,000.00","712,989,900.00","187,010,100.00",20.78,1.00,1.00,"187,010,100.00"
Capital Hybrid Collision Accelerator I,Metropolis,Jita,"2,000,000.00","189,000,000.00","187,000,000.00",98.94,1.00,2.00,"187,000,000.00"
Mid-grade Ascendancy Epsilon,Metropolis,Jita,"83,991,000.00","269,797,500.00","185,806,500.00",68.87,1.00,6.00,"185,806,500.00"
Corpum C-Type Medium Armor Repairer,Metropolis,Jita,"40,010,460.00","132,688,800.00","92,678,340.00",69.85,2.00,51.00,"185,356,700.00"
Ammatar Navy Armor Thermal Hardener,Metropolis,Jita,"485,000,000.00","300,000,000.00","185,000,000.00",38.14,1.00,1.00,"185,000,000.00"
Hurricane Blueprint,Metropolis,Jita,"565,000,000.00","750,000,000.00","185,000,000.00",24.67,1.00,1.00,"185,000,000.00"
Stabber Nefantar SKIN (Permanent),Metropolis,Jita,"15,000,000.00","200,000,000.00","185,000,000.00",92.50,1.00,1.00,"185,000,000.00"
Hermes Compact Fighter Support Unit,Metropolis,Jita,"100,000,000.00","146,119,400.00","46,119,390.00",31.56,4.00,10.00,"184,477,600.00"
Women's 'Hover' Tights (pink),Metropolis,Jita,"200,000,000.00","17,250,000.00","182,750,000.00",91.38,1.00,1.00,"182,750,000.00"
Unstable 100MN Afterburner Mutaplasmid,Metropolis,Jita,"230,000,000.00","48,165,780.00","181,834,200.00",79.06,1.00,9.00,"181,834,200.00"
Centum A-Type Energized Adaptive Nano Membrane,Metropolis,Jita,"1,450,000,000.00","1,268,481,000.00","181,518,800.00",12.52,1.00,14.00,"181,518,800.00"
C3-X 'Hivaa Saitsuo' Ballistic Control System,Metropolis,Jita,"190,285,700.00","216,209,500.00","25,923,820.00",11.99,7.00,75.00,"181,466,800.00"
10000MN Y-S8 Compact Afterburner,Metropolis,Jita,"295,000,000.00","113,909,000.00","181,091,000.00",61.39,1.00,2.00,"181,091,000.00"
Centii A-Type Small Armor Repairer,Metropolis,Jita,"116,258,000.00","80,206,070.00","36,051,930.00",31.01,5.00,65.00,"180,259,600.00"
Rorqual Minmatar Industrial Livery SKIN (Permanent),Metropolis,Jita,"100,000,000.00","280,256,000.00","180,256,000.00",64.32,1.00,1.00,"180,256,000.00"
Gila Abyssal Thunderstorm SKIN (Permanent),Metropolis,Jita,"1,100,000,000.00","1,280,007,000.00","180,007,000.00",14.06,1.00,1.00,"180,007,000.00"
'Executive' Remote Sensor Dampener,Metropolis,Jita,"80,000,000.00","50,000,000.00","30,000,000.00",37.50,6.00,5.00,"180,000,000.00"
Taipan,Metropolis,Jita,"550,000,000.00","730,000,000.00","180,000,000.00",24.66,1.00,1.00,"180,000,000.00"
Men's CONCORD Test Pilot T-Shirt,Metropolis,Jita,"500,000,000.00","590,000,000.00","90,000,000.00",15.25,2.00,1.00,"180,000,000.00"
Men's Republic Fleet Ordnance Jacket,Metropolis,Jita,"390,000,000.00","210,000,000.00","180,000,000.00",46.15,1.00,2.00,"180,000,000.00"
